Customer_id,Area,Children,Education,Employment,Marital,Churn,Outage_sec_perweek,Techie,Contract,Tablet,InternetService,Multiple,TechSupport,Tenure,MonthlyCharge,Bandwidth_GB_Year
Q991854,Urban,4.0,Some College,Full Time,Never Married,Yes,12.58697596,No,Month-to-month,Yes,Fiber Optic,Yes,No,23.00764441,239.8799022,2464.577489
U560834,Urban,7.0,No Degree,Full Time,Divorced,No,8.221151632,No,One year,No,DSL,No,Yes,17.24924155,139.2626039,2392.203409
P452772,Suburban,0.0,Some College,Full Time,Widowed,Yes,10.43154214,No,Month-to-month,No,Fiber Optic,Yes,No,13.01107597,240.0359705,1664.19271
B949126,Suburban,1.0,Some College,Full Time,Divorced,Yes,12.86494455,No,Two Year,No,DSL,Yes,Yes,5.104082209,210.9942342,1433.616898
F697244,Urban,2.0,Bachelor's,Full Time,Widowed,No,10.198227,No,Two Year,Yes,DSL,Yes,No,3.521499924,146.8941358,823.4933243
F501848,Suburban,8.0,High School or GED,Full Time,Separated,No,10.83533213,No,Month-to-month,No,DSL,No,No,8.08137067,107.2768979,1468.357421
Q971369,Rural,1.0,No Degree,Unemployed,Separated,Yes,8.076759639,No,Month-to-month,Yes,No Internet Service,No,No,1.875430489,152.4044424,590.7765801
W186069,Suburban,1.0,Postgraduate,Full Time,Never Married,No,9.449583271,No,One year,No,No Internet Service,No,No,0.0,79.37456044,418.6206885
Y292243,Urban,0.0,No Degree,Full Time,Married,No,5.622265645,No,Two Year,Yes,DSL,No,No,7.007695148,141.0594068,1181.991846
F333860,Urban,0.0,Bachelor's,Full Time,Divorced,No,9.726562155,No,One year,No,DSL,No,No,1.408375942,118.208419,733.4036934
Z534243,Urban,8.0,No Degree,Student,Widowed,Yes,14.81062846,No,Month-to-month,Yes,Fiber Optic,No,No,11.64983735,219.2027657,1719.173387
O249806,Suburban,0.0,Some College,Unemployed,Married,Yes,40.45405338,Yes,Two Year,No,DSL,No,No,2.964559883,179.4974765,0.0
V143753,Urban,0.0,High School or GED,Unemployed,Never Married,No,12.96792817,No,Month-to-month,No,Fiber Optic,No,Yes,10.25635754,173.0313406,1261.032763
A715491,Suburban,0.0,No Degree,Full Time,Widowed,Yes,13.39285711,No,Month-to-month,No,Fiber Optic,Yes,No,3.892407013,202.2148537,741.7766988
D986940,Suburban,1.0,Some College,Part Time,Never Married,Yes,16.68993581,No,Two Year,No,Fiber Optic,No,No,3.226996711,211.8578547,932.6084359
Z147347,Urban,1.0,Some College,Full Time,Separated,No,11.8025558,No,One year,Yes,No Internet Service,No,No,15.87685513,140.0405498,1708.614019
W830673,Urban,4.0,Postgraduate,Full Time,Never Married,No,8.245454579,No,Two Year,Yes,DSL,No,No,5.874064017,140.4453409,1363.58603
Q470894,Suburban,1.0,No Degree,Full Time,Separated,No,6.842044469,No,Month-to-month,Yes,Fiber Optic,No,No,0.0,137.1507668,472.1057019
I584048,Rural,6.0,Bachelor's,Full Time,Widowed,No,7.728726815,No,Month-to-month,No,No Internet Service,No,No,2.905283283,101.8438362,558.2340556
J779175,Suburban,1.0,Bachelor's,Full Time,Never Married,Yes,7.996493886,No,Month-to-month,Yes,Fiber Optic,Yes,No,0.0,251.2063088,815.194738
O82369,Rural,0.0,Other,Full Time,Widowed,Yes,10.99292261,No,Month-to-month,Yes,No Internet Service,Yes,Yes,18.56165869,195.0369893,2007.303617
U528986,Suburban,1.0,Some College,Student,Never Married,Yes,11.17905717,No,Month-to-month,No,DSL,Yes,No,12.39088509,242.9275515,2088.48083
K33780,Suburban,3.0,High School or GED,Full Time,Widowed,No,8.339726664,No,Month-to-month,No,No Internet Service,No,No,0.0,128.4458312,1430.761492
M720169,Suburban,0.0,Some College,Retired,Widowed,No,40.90444776,No,Two Year,Yes,No Internet Service,No,No,3.86023041,159.4921694,822.3008694
Q279060,Suburban,0.0,No Degree,Retired,Separated,Yes,9.937781234,No,One year,No,Fiber Optic,Yes,No,17.72593456,240.4725051,2059.200998
V840276,Suburban,0.0,High School or GED,Unemployed,Divorced,No,9.565037275,No,Month-to-month,No,Fiber Optic,No,No,3.043063167,173.7486679,617.542543
B248010,Suburban,1.0,Bachelor's,Full Time,Widowed,No,9.449157817,No,One year,No,Fiber Optic,Yes,No,5.827112819,169.4114847,0.0
C805115,Suburban,1.0,Some College,Full Time,Never Married,Yes,5.345632153,No,Month-to-month,Yes,No Internet Service,Yes,No,4.648958177,161.3456391,894.6733856
D89225,Suburban,2.0,High School or GED,Full Time,Widowed,No,11.80973568,No,Month-to-month,No,DSL,No,No,11.96274778,121.061571,1639.898269
X904034,Urban,0.0,Associate's,Retired,Widowed,No,11.66008875,No,Month-to-month,No,Fiber Optic,No,No,4.525864256,137.5151398,0.0
B148329,Suburban,0.0,No Degree,Unemployed,Divorced,No,7.637502914,Yes,Two Year,No,Fiber Optic,Yes,Yes,8.038308899,207.0882684,1092.226042
X914490,Rural,3.0,No Degree,Retired,Divorced,No,14.82772628,No,One year,No,DSL,Yes,No,1.416592892,149.680349,757.0097075
U120690,Suburban,0.0,Bachelor's,Full Time,Never Married,No,12.52705314,No,Month-to-month,No,No Internet Service,No,Yes,19.83504645,225.0692433,2301.850721
F116821,Urban,3.0,High School or GED,Full Time,Widowed,Yes,46.51160684,No,Month-to-month,No,DSL,Yes,No,15.85002222,262.467632,2401.406545
X389713,Rural,2.0,Some College,Unemployed,Never Married,No,10.77879107,No,Month-to-month,Yes,No Internet Service,No,Yes,15.94935291,117.1667279,0.0
M379067,Urban,0.0,High School or GED,Unemployed,Separated,No,11.25662827,No,Month-to-month,No,DSL,Yes,Yes,11.94550648,135.7269647,1536.589816
A81135,Suburban,8.0,High School or GED,Unemployed,Never Married,No,8.578383742,No,Month-to-month,No,Fiber Optic,No,No,16.03360405,217.5311821,2153.778421
V280043,Urban,5.0,No Degree,Full Time,Widowed,No,8.147436948,No,Two Year,Yes,DSL,Yes,No,21.29342532,125.7386793,2409.195918
U169694,Urban,1.0,High School or GED,Full Time,Divorced,No,10.08453268,No,One year,Yes,DSL,Yes,Yes,4.95598008,200.2278699,1342.862457
N162822,Suburban,3.0,High School or GED,Full Time,Separated,Yes,17.58235715,No,Month-to-month,No,DSL,Yes,No,2.73951266,159.3345151,1046.054674
K618387,Rural,1.0,Some College,Full Time,Widowed,Yes,10.47191807,No,One year,No,Fiber Optic,No,No,4.973046104,242.0777704,1204.479468
D944092,Rural,3.0,High School or GED,Retired,Never Married,Yes,4.384853846,No,Month-to-month,No,Fiber Optic,Yes,No,10.28430068,254.0815401,1616.908193
F908532,Rural,1.0,Associate's,Full Time,Never Married,No,12.88572158,No,Two Year,Yes,Fiber Optic,No,No,2.581692044,135.7593412,345.0099528
K380097,Rural,0.0,Bachelor's,Retired,Married,Yes,7.418713911,No,Month-to-month,Yes,DSL,Yes,No,6.945736396,160.4473126,1427.088655
R717119,Suburban,0.0,Associate's,Full Time,Never Married,No,15.33955781,No,Month-to-month,No,DSL,Yes,Yes,9.999416271,140.4855104,1452.334634
X978383,Urban,1.0,Bachelor's,Full Time,Divorced,Yes,11.62807867,No,Month-to-month,Yes,Fiber Optic,Yes,No,6.035737465,178.9084869,795.4957358
L693606,Suburban,1.0,High School or GED,Unemployed,Separated,No,40.37825997,No,Month-to-month,Yes,DSL,No,No,9.004964377,156.4142359,0.0
Q486994,Suburban,0.0,Bachelor's,Student,Married,Yes,6.577888464,No,One year,No,DSL,Yes,No,5.071456681,232.3004667,1402.20491
R463442,Urban,1.0,High School or GED,Full Time,Married,Yes,11.17573274,No,Month-to-month,Yes,Fiber Optic,Yes,Yes,12.02106494,194.8797867,1447.196935
O40995,Suburban,1.0,Other,Full Time,Divorced,Yes,9.189926627,Yes,Month-to-month,Yes,DSL,Yes,Yes,5.049303717,267.3195741,0.0
I933613,Suburban,1.0,Associate's,Unemployed,Never Married,No,7.689595509,No,Two Year,Yes,Fiber Optic,No,No,18.17247008,148.1522435,1707.641161
O900811,Urban,1.0,High School or GED,Student,Widowed,Yes,11.80768461,No,Two Year,No,DSL,Yes,No,15.31997698,219.7040269,2181.752793
F269503,Rural,1.0,Some College,Part Time,Divorced,No,7.555277641,No,Month-to-month,No,Fiber Optic,Yes,No,16.0708543,156.7666268,1575.683555
V549313,Rural,4.0,Some College,Full Time,Married,No,11.60411689,No,Two Year,No,No Internet Service,No,Yes,7.873371451,128.8304885,1029.489242
Y254714,Urban,1.0,Bachelor's,Full Time,Never Married,No,4.670466685,Yes,Two Year,No,No Internet Service,No,No,23.62866494,137.9086117,2370.184448
C125388,Suburban,0.0,Some College,Full Time,Widowed,Yes,12.57508459,No,Month-to-month,No,DSL,Yes,No,25.8634566,255.2383034,3309.919373
D901316,Rural,0.0,Associate's,Full Time,Married,Yes,10.87949437,No,One year,No,DSL,Yes,No,9.405224809,197.9321043,1623.273925
H906834,Suburban,0.0,Some College,Full Time,Married,No,9.257179563,Yes,Month-to-month,No,Fiber Optic,Yes,Yes,12.84490034,179.8599108,1146.199921
W551882,Urban,0.0,Some College,Full Time,Separated,Yes,18.29186826,Yes,Month-to-month,Yes,DSL,Yes,Yes,16.59325254,175.8553926,0.0
D402022,Rural,0.0,Bachelor's,Retired,Divorced,No,13.33224185,No,Month-to-month,No,DSL,No,No,20.35456039,187.5045874,2512.36494
M545162,Suburban,0.0,High School or GED,Unemployed,Divorced,No,11.7586707,No,Month-to-month,Yes,Fiber Optic,No,No,12.00925702,169.7444432,1297.388488
C459569,Rural,1.0,High School or GED,Full Time,Never Married,No,3.653426565,No,Month-to-month,No,No Internet Service,Yes,No,0.0,114.1050377,283.39178
O226386,Rural,1.0,Bachelor's,Unemployed,Widowed,Yes,34.94906329,Yes,Month-to-month,Yes,DSL,Yes,No,14.20349453,181.3208115,1947.7853
G954415,Urban,1.0,High School or GED,Unemployed,Married,Yes,10.48699635,No,Month-to-month,No,Fiber Optic,No,No,4.98152586,207.8099902,849.1972541
E475593,Rural,0.0,High School or GED,Full Time,Divorced,No,10.42148621,No,Month-to-month,No,No Internet Service,Yes,No,23.12150846,146.747472,2131.359827
D160442,Rural,0.0,No Degree,Retired,Widowed,No,13.25393818,Yes,Two Year,No,DSL,No,Yes,6.307178205,199.2509953,1464.035068
J757606,Suburban,2.0,Bachelor's,Student,Married,No,7.488730309,No,One year,No,No Internet Service,Yes,No,0.0,137.1867747,1381.538548
E791178,Suburban,4.0,High School or GED,Full Time,Married,No,6.248246693,No,Two Year,No,No Internet Service,Yes,No,12.00466914,134.1063129,1248.626874
U451201,Rural,0.0,High School or GED,Full Time,Divorced,No,10.21678144,Yes,One year,Yes,Fiber Optic,No,No,2.243757398,148.3289481,558.3751762
Z817431,Suburban,0.0,Associate's,Full Time,Divorced,No,8.597546696,No,One year,No,Fiber Optic,Yes,Yes,1.583394702,198.5826126,676.2178659
A295468,Suburban,4.0,Some College,Full Time,Never Married,No,14.00402972,No,One year,No,No Internet Service,Yes,Yes,14.23487852,161.4640472,0.0
S986240,Rural,0.0,No Degree,Part Time,Widowed,Yes,8.566023747,No,Month-to-month,No,No Internet Service,No,No,0.0,209.3965353,1811.964373
H472673,Urban,3.0,Other,Part Time,Married,Yes,3.710999063,No,Month-to-month,No,DSL,Yes,Yes,0.0,160.1119281,1066.632555
H146363,Urban,0.0,Bachelor's,Full Time,Widowed,Yes,7.584657379,No,Month-to-month,No,No Internet Service,No,No,9.740709475,189.9787341,1514.131966
S596844,Suburban,6.0,No Degree,Full Time,Never Married,Yes,9.683513869,No,Two Year,No,DSL,No,No,1.213704886,201.5836387,1189.549671
K458306,Rural,0.0,Postgraduate,Full Time,Divorced,No,5.40110948,No,Month-to-month,No,Fiber Optic,No,No,11.86252419,132.6136411,0.0
N279711,Urban,7.0,Postgraduate,Full Time,Widowed,No,11.69090237,No,One year,No,DSL,No,Yes,2.416685985,142.1789205,1078.291303
P760514,Rural,0.0,High School or GED,Full Time,Widowed,No,14.57280157,No,Month-to-month,Yes,No Internet Service,No,No,6.73327535,115.522878,854.2977548
H849889,Rural,0.0,No Degree,Full Time,Separated,Yes,4.121214508,No,Two Year,Yes,DSL,Yes,Yes,6.549035393,233.6329328,1489.077486
R379090,Rural,0.0,High School or GED,Full Time,Widowed,Yes,8.488272515,No,Month-to-month,No,Fiber Optic,No,No,10.57197066,242.8317384,1649.312808
L187290,Urban,4.0,High School or GED,Retired,Widowed,Yes,6.319517061,No,Month-to-month,Yes,Fiber Optic,Yes,No,0.0,202.4930715,905.1959227
X525693,Rural,0.0,Bachelor's,Part Time,Divorced,No,9.06359011,No,Two Year,No,No Internet Service,Yes,Yes,0.0,124.2532217,684.6318529
T515102,Suburban,3.0,No Degree,Full Time,Widowed,No,9.180979874,No,Two Year,No,DSL,Yes,Yes,10.23679934,175.5867291,1662.533055
V571104,Rural,0.0,Bachelor's,Full Time,Divorced,Yes,11.85600359,No,Month-to-month,No,DSL,No,No,14.96503088,226.9982991,2436.57146
V824084,Rural,1.0,High School or GED,Full Time,Never Married,Yes,4.255766515,No,One year,No,Fiber Optic,Yes,No,23.79323993,275.1341134,2677.74041
L189856,Urban,0.0,Bachelor's,Full Time,Separated,Yes,10.26974039,No,Month-to-month,Yes,Fiber Optic,Yes,Yes,11.45675389,286.6410116,1779.309609
D07066,Urban,0.0,High School or GED,Student,Married,Yes,8.384308968,No,Month-to-month,No,No Internet Service,No,No,11.04076215,177.5570863,1494.716409
N584184,Urban,3.0,No Degree,Full Time,Never Married,Yes,8.265164827,No,Month-to-month,No,DSL,Yes,No,7.425503428,218.6268875,1740.72604
K578402,Urban,1.0,High School or GED,Unemployed,Divorced,Yes,13.9815165,No,One year,No,No Internet Service,Yes,Yes,2.411712843,196.9244916,704.7552669
Y413092,Suburban,0.0,High School or GED,Part Time,Separated,No,13.02545975,No,One year,No,Fiber Optic,Yes,Yes,2.009542213,194.8654752,558.4710883
F980573,Rural,0.0,No Degree,Full Time,Separated,Yes,12.65891682,No,Month-to-month,No,No Internet Service,No,No,9.068119482,176.1642768,1282.279049
I581177,Suburban,0.0,Other,Full Time,Never Married,Yes,7.052670539,No,Month-to-month,No,Fiber Optic,Yes,No,1.926789854,148.4169806,0.0
U469398,Suburban,0.0,High School or GED,Part Time,Divorced,No,11.98700279,No,Two Year,Yes,No Internet Service,Yes,No,11.77389421,134.2011031,0.0
I85282,Urban,0.0,High School or GED,Full Time,Married,No,6.704694053,No,One year,No,Fiber Optic,Yes,No,2.585228303,157.8393901,394.0148722
Z317359,Urban,0.0,Bachelor's,Full Time,Widowed,No,15.28332393,No,One year,No,Fiber Optic,Yes,Yes,0.0,254.3156496,1302.230824
I981930,Rural,0.0,High School or GED,Full Time,Married,No,5.780935349,No,Two Year,Yes,Fiber Optic,No,No,9.532523799,136.0684912,970.4682919
N227355,Suburban,1.0,Postgraduate,Full Time,Never Married,No,4.556738662,No,Month-to-month,No,Fiber Optic,No,Yes,23.103996,235.1405157,2522.88913
E805998,Suburban,0.0,Some College,Full Time,Divorced,Yes,13.86242114,No,Month-to-month,No,Fiber Optic,No,Yes,5.104873611,147.8998491,0.0
J633340,Suburban,2.0,Bachelor's,Full Time,Married,Yes,4.013304124,Yes,Month-to-month,No,DSL,Yes,No,6.877942744,233.0915604,1537.109931
L762626,Suburban,1.0,Bachelor's,Full Time,Married,Yes,5.434572778,No,One year,No,Fiber Optic,No,No,21.17839683,136.9025126,1961.923965
S206250,Suburban,2.0,High School or GED,Full Time,Separated,No,8.066874491,No,Month-to-month,Yes,DSL,No,Yes,1.586331702,130.7279929,676.1747964
C917569,Suburban,0.0,High School or GED,Full Time,Divorced,Yes,12.74139039,No,Month-to-month,No,Fiber Optic,Yes,No,3.778174405,244.0736258,929.2607767
L282757,Suburban,1.0,Some College,Full Time,Never Married,Yes,9.98358513,Yes,Month-to-month,No,DSL,No,No,11.58276897,187.3277394,1849.484087
D762674,Urban,8.0,Some College,Full Time,Married,Yes,17.70183925,No,One year,No,No Internet Service,Yes,No,11.62258922,234.0731224,1998.680227
N914081,Rural,1.0,Associate's,Unemployed,Divorced,No,10.68844836,No,One year,No,No Internet Service,Yes,Yes,20.78013031,159.7033775,1898.877878
K905632,Suburban,2.0,Some College,Full Time,Separated,Yes,11.14725719,No,Month-to-month,No,DSL,Yes,No,3.940297464,160.1596912,992.3501481
H247341,Suburban,0.0,High School or GED,Full Time,Separated,No,3.358333933,No,Month-to-month,No,Fiber Optic,No,Yes,11.38099891,137.8653714,994.6354785
N02836,Urban,8.0,No Degree,Full Time,Separated,Yes,44.7082921,No,Two Year,No,Fiber Optic,No,Yes,1.473304337,272.7876946,954.0290712
P742927,Suburban,0.0,Bachelor's,Retired,Divorced,No,10.90672795,No,Month-to-month,No,DSL,No,No,12.75609778,116.0542258,0.0
V109553,Urban,0.0,Other,Full Time,Divorced,Yes,11.4103773,No,Two Year,Yes,DSL,Yes,Yes,6.253919786,211.0760647,1297.050577
J227266,Rural,2.0,No Degree,Student,Separated,No,38.17398632,No,One year,No,Fiber Optic,Yes,No,18.9537053,198.9185978,1746.405243
F881222,Rural,2.0,No Degree,Part Time,Widowed,No,9.118043425,No,Two Year,No,DSL,Yes,Yes,9.640061615,196.5606487,1698.465833
O167724,Urban,0.0,High School or GED,Retired,Divorced,Yes,8.099458727,No,Month-to-month,No,No Internet Service,Yes,Yes,0.0,138.3569119,665.4740915
Y554348,Rural,0.0,No Degree,Full Time,Separated,Yes,11.15906032,No,Month-to-month,Yes,DSL,Yes,Yes,12.42120946,207.6617589,1886.153328
N800767,Urban,0.0,High School or GED,Full Time,Never Married,No,11.33838688,No,Month-to-month,No,Fiber Optic,Yes,No,8.134438503,159.4692461,958.6989908
B363210,Rural,0.0,No Degree,Full Time,Separated,No,11.0626532,No,Two Year,No,Fiber Optic,Yes,No,14.86764776,149.0099307,1446.203986
P903407,Urban,3.0,Bachelor's,Full Time,Never Married,No,9.663502444,No,Two Year,No,No Internet Service,No,No,5.548652108,128.3541654,774.6125757
O825386,Rural,4.0,Associate's,Full Time,Separated,No,15.29091474,No,Month-to-month,No,No Internet Service,No,No,18.35541838,140.0010273,1939.811149
Q76170,Urban,2.0,Some College,Student,Divorced,Yes,8.72210443,Yes,Month-to-month,Yes,Fiber Optic,No,No,7.62779591,221.8399523,1165.564309
J04574,Suburban,5.0,Postgraduate,Full Time,Widowed,No,12.18783702,No,One year,No,Fiber Optic,Yes,Yes,4.439685675,216.5201529,750.8768234
R620556,Urban,1.0,High School or GED,Student,Widowed,No,39.9268558,Yes,One year,No,No Internet Service,No,No,11.16903388,169.8788902,0.0
S136763,Suburban,1.0,Some College,Full Time,Widowed,Yes,9.572309828,Yes,Month-to-month,No,DSL,Yes,Yes,14.14101821,268.8522571,2335.130986
J790219,Suburban,4.0,Postgraduate,Full Time,Separated,Yes,10.66260432,No,Two Year,No,Fiber Optic,Yes,No,3.212400569,203.1304698,769.8534863
O403373,Rural,0.0,Some College,Full Time,Divorced,No,6.715513156,No,Month-to-month,No,Fiber Optic,No,Yes,16.84928353,171.9407371,1729.837284
S256934,Suburban,4.0,Some College,Full Time,Separated,Yes,9.60250162,No,Month-to-month,Yes,No Internet Service,Yes,No,3.834727471,137.5408537,649.3891796
F693121,Rural,0.0,High School or GED,Retired,Married,No,5.112099094,No,Two Year,No,No Internet Service,No,No,6.198230305,103.4826553,823.0046464
O154545,Rural,0.0,High School or GED,Full Time,Widowed,No,8.975436667,No,Two Year,No,DSL,No,Yes,4.216732972,175.8211091,1107.882056
A745374,Rural,0.0,Some College,Full Time,Married,No,12.557773,No,One year,No,No Internet Service,No,Yes,4.355064781,141.1091072,683.8622599
W893206,Urban,0.0,Associate's,Full Time,Widowed,No,8.717801113,No,Two Year,Yes,DSL,No,Yes,4.030250374,143.5311603,1301.49424
H113074,Rural,0.0,Associate's,Full Time,Never Married,No,15.70352687,No,One year,No,No Internet Service,No,No,9.915959247,116.9648783,1079.012505
J779911,Suburban,0.0,High School or GED,Full Time,Married,Yes,13.80269881,Yes,Month-to-month,No,No Internet Service,Yes,No,9.821728297,172.3532296,1283.463995
Y832510,Rural,0.0,High School or GED,Part Time,Divorced,No,2.153463593,No,Month-to-month,No,Fiber Optic,No,No,9.183905417,123.726493,987.653655
S528947,Rural,0.0,Some College,Full Time,Never Married,No,11.38825289,No,Month-to-month,Yes,Fiber Optic,No,Yes,8.892893007,175.6872618,1088.263081
V592787,Rural,1.0,High School or GED,Part Time,Separated,No,9.406328914,No,Month-to-month,No,No Internet Service,No,Yes,7.661226872,91.77449723,583.0259559
H283133,Rural,3.0,Some College,Full Time,Never Married,No,5.802860174,No,Month-to-month,No,DSL,No,No,12.4767812,139.9046889,1778.733282
W884202,Urban,7.0,High School or GED,Full Time,Never Married,Yes,13.11644126,No,Month-to-month,Yes,Fiber Optic,Yes,No,2.462148717,192.2294123,900.4043765
N447597,Urban,1.0,No Degree,Full Time,Never Married,Yes,14.8306674,No,One year,Yes,Fiber Optic,No,Yes,14.09942339,220.9085699,1693.576099
C416907,Rural,1.0,No Degree,Retired,Divorced,Yes,3.88555467,Yes,Month-to-month,Yes,Fiber Optic,No,No,7.272649386,231.9214566,1143.826239
A51913,Suburban,1.0,High School or GED,Unemployed,Divorced,No,11.23988501,No,One year,No,No Internet Service,Yes,No,3.999030359,210.3605218,886.340074
C742414,Urban,1.0,High School or GED,Full Time,Never Married,No,12.35254564,No,One year,No,Fiber Optic,No,No,3.115945151,115.997691,373.2772664
B773959,Rural,1.0,Bachelor's,Unemployed,Divorced,No,5.360000629,No,Month-to-month,Yes,Fiber Optic,No,Yes,13.67931764,150.0306559,1245.328696
H691053,Suburban,1.0,Bachelor's,Full Time,Divorced,Yes,8.697049506,No,Month-to-month,No,Fiber Optic,Yes,No,14.6728104,184.6885585,1564.936841
V971650,Urban,4.0,Some College,Full Time,Married,No,39.65913978,No,Month-to-month,No,DSL,No,No,5.953547112,161.0815872,0.0
